"","r","theo","iso"
"130",2.51953125,19.9429486650039,95.2476497383058
"131",2.5390625,20.2533400900526,96.3329412361774
"132",2.55859375,20.5661283600824,97.3644486360408
"133",2.578125,20.8813134750933,98.4970938849025
"134",2.59765625,21.1988954350852,99.5428850797392
"135",2.6171875,21.5188742400583,100.613043357639
"136",2.63671875,21.8412498900124,101.593000440203
"137",2.65625,22.1660223849475,102.677886028979
"138",2.67578125,22.4931917248637,103.79142433039
"139",2.6953125,22.8227579097611,104.724232076425
"140",2.71484375,23.1547209396394,105.784788045515
"141",2.734375,23.4890808144989,106.763942100492
"142",2.75390625,23.8258375343394,107.860055881859
"143",2.7734375,24.164991099161,108.794068414
"144",2.79296875,24.5065415089637,109.716049300604
"145",2.8125,24.8504887637474,110.650334128538
"146",2.83203125,25.1968328635122,111.676792465333
"147",2.8515625,25.5455738082581,112.618194180354
"148",2.87109375,25.896711597985,113.535674370936
"149",2.890625,26.250246232693,114.520338903482
"150",2.91015625,26.6061777123821,115.566378153345
"151",2.9296875,26.9645060370523,116.649097163909
"152",2.94921875,27.3252312067035,117.689171883816
"153",2.96875,27.6883532213358,118.656950102732
"154",2.98828125,28.0538720809492,119.801874719629
"155",3.0078125,28.4217877855436,120.739181458853
"156",3.02734375,28.7921003351192,121.738015779362
"157",3.046875,29.1648097296758,122.757277542447
"158",3.06640625,29.5399159692134,123.862928955093
"159",3.0859375,29.9174190537321,124.85120880834
"160",3.10546875,30.297318983232,125.910837796403
"161",3.125,30.6796157577128,126.893126951777
"162",3.14453125,31.0643093771748,127.870318620619
"163",3.1640625,31.4513998416178,129.064398254461
"164",3.18359375,31.8408871510419,130.151829157722
"165",3.203125,32.232771305447,131.126849128042
"166",3.22265625,32.6270523048333,132.129094461152
"167",3.2421875,33.0237301492006,133.135688412653
"168",3.26171875,33.4228048385489,134.353750890542
"169",3.28125,33.8242763728784,135.578593808709
"170",3.30078125,34.2281447521889,136.583189206587
"171",3.3203125,34.6344099764805,137.6801798287
"172",3.33984375,35.0430720457531,138.901151746964
"173",3.359375,35.4541309600069,140.097935623692
"174",3.37890625,35.8675867192417,141.360899235412
"175",3.3984375,36.2834393234576,142.476970218257
"176",3.41796875,36.7016887726545,143.615914131211
"177",3.4375,37.1223350668325,144.677064664804
"178",3.45703125,37.5453782059916,145.774412852077
"179",3.4765625,37.9708181901318,146.865000858757
"180",3.49609375,38.398655019253,147.995731697019
"181",3.515625,38.8288886933553,149.149654598694
"182",3.53515625,39.2615192124387,150.232423824385
"183",3.5546875,39.6965465765031,151.271222213267
"184",3.57421875,40.1339707855486,152.449599908671
"185",3.59375,40.5737918395752,153.550233386559
"186",3.61328125,41.0160097385829,154.67802964867
"187",3.6328125,41.4606244825716,155.620264694466
"188",3.65234375,41.9076360715414,156.869372567378
"189",3.671875,42.3570445054923,157.977074123667
"190",3.69140625,42.8088497844242,159.028000032723
"191",3.7109375,43.2630519083372,160.102957820506
"192",3.73046875,43.7196508772313,161.174949160011
"193",3.75,44.1786466911065,162.336559525875
"194",3.76953125,44.6400393499627,163.513970228872
"195",3.7890625,45.1038288538,164.735647138083
"196",3.80859375,45.5700152026184,165.877020756142
"197",3.828125,46.0385983964178,166.976928222441
"198",3.84765625,46.5095784351983,168.172698254588
"199",3.8671875,46.9829553189599,169.22821086798
"200",3.88671875,47.4587290477026,170.338189691249
"201",3.90625,47.9368996214263,171.501367306197
"202",3.92578125,48.4174670401311,172.701835860222
"203",3.9453125,48.900431303817,173.857087187982
"204",3.96484375,49.3857924124839,174.906556345373
"205",3.984375,49.8735503661319,176.200439623235
"206",4.00390625,50.363705164761,177.434761011448
"207",4.0234375,50.8562568083711,178.555689650294
"208",4.04296875,51.3512052969624,179.735107625332
"209",4.0625,51.8485506305347,180.924239338718
"210",4.08203125,52.348292809088,182.221042690187
"211",4.1015625,52.8504318326225,183.413374312895
"212",4.12109375,53.354967701138,184.584655490837
"213",4.140625,53.8619004146346,185.775051291173
"214",4.16015625,54.3712299731122,186.960515459616
"215",4.1796875,54.882956376571,188.210359790983
"216",4.19921875,55.3970796250108,189.41699933638
"217",4.21875,55.9135997184316,190.761135963285
"218",4.23828125,56.4325166568336,191.965491324757
"219",4.2578125,56.9538304402166,193.169061027738
"220",4.27734375,57.4775410685807,194.370047166538
"221",4.296875,58.0036485419258,195.645029100407
"222",4.31640625,58.532152860252,196.886113701597
"223",4.3359375,59.0630540235593,198.187064668159
"224",4.35546875,59.5963520318477,199.454473794554
"225",4.375,60.1320468851171,200.745318278418
"226",4.39453125,60.6701385833676,201.865415682954
"227",4.4140625,61.2106271265992,202.976622867346
"228",4.43359375,61.7535125148119,204.276173110218
"229",4.453125,62.2987947480056,205.552704919615
"230",4.47265625,62.8464738261804,206.847616849625
"231",4.4921875,63.3965497493363,208.17564410402
"232",4.51171875,63.9490225174732,209.457606575621
"233",4.53125,64.5038921305912,210.828201384261
"234",4.55078125,65.0611585886903,212.136031978873
"235",4.5703125,65.6208218917704,213.444372461545
"236",4.58984375,66.1828820398317,214.851479269849
"237",4.609375,66.747339032874,216.152014607494
"238",4.62890625,67.3141928708973,217.410874016172
"239",4.6484375,67.8834435539018,218.834057982072
"240",4.66796875,68.4550910818873,220.213350401959
"241",4.6875,69.0291354548539,221.411613346535
"242",4.70703125,69.6055766728015,222.789684608327
"243",4.7265625,70.1844147357302,224.078974560236
"244",4.74609375,70.76564964364,225.403179640541
"245",4.765625,71.3492813965309,226.710573233905
"246",4.78515625,71.9353099944028,227.926099514011
"247",4.8046875,72.5237354372558,229.331709586759
"248",4.82421875,73.1145577250899,230.614425260513
"249",4.84375,73.7077768579051,232.052163646196
"250",4.86328125,74.3033928357013,233.434338865146
"251",4.8828125,74.9014056584786,234.884721592339
"252",4.90234375,75.5018153262369,236.243529262129
"253",4.921875,76.1046218389764,237.703627179797
"254",4.94140625,76.7098251966969,238.891096930573
"255",4.9609375,77.3174253993985,240.225186941263
"256",4.98046875,77.9274224470811,241.510522734294
"257",5,78.5398163397448,242.783029124027
"258",5.01953125,79.1546070773896,244.079064716385
"259",5.0390625,79.7717946600155,245.398952680276
"260",5.05859375,80.3913790876224,246.626124159961
"261",5.078125,81.0133603602104,247.979548213233
"262",5.09765625,81.6377384777795,249.186121500201
"263",5.1171875,82.2645134403297,250.494715824057
"264",5.13671875,82.8936852478609,251.851278819016
"265",5.15625,83.5252539003732,253.016007062171
"266",5.17578125,84.1592193978665,254.389756225434
"267",5.1953125,84.795581740341,255.854416755323
"268",5.21484375,85.4343409277965,257.177830221429
"269",5.234375,86.075496960233,258.469238528516
"270",5.25390625,86.7190498376507,259.745271611997
"271",5.2734375,87.3649995600494,261.055653625119
"272",5.29296875,88.0133461274292,262.399169788198
"273",5.3125,88.66408953979,263.864312538149
"274",5.33203125,89.317229797132,265.133232687376
"275",5.3515625,89.972766899455,266.524635564215
"276",5.37109375,90.6307008467591,267.818522939419
"277",5.390625,91.2910316390442,269.150928992023
"278",5.41015625,91.9537592763104,270.550543705555
"279",5.4296875,92.6188837585577,271.984665919125
"280",5.44921875,93.2864050857861,273.608994454132
"281",5.46875,93.9563232579955,274.978793537757
"282",5.48828125,94.628638275186,276.4385189412
"283",5.5078125,95.3033501373576,277.794893359505
"284",5.52734375,95.9804588445103,279.256386217282
"285",5.546875,96.659964396644,280.688652287214
"286",5.56640625,97.3418667937588,282.132959927308
"287",5.5859375,98.0261660358546,283.455027629943
"288",5.60546875,98.7128621229315,284.776177136558
"289",5.625,99.4019550549895,286.117346447129
"290",5.64453125,100.093444832029,287.528324970556
"291",5.6640625,100.787331454049,289.03396769112
"292",5.68359375,101.48361492105,290.466505673449
"293",5.703125,102.182295233032,291.880600133962
"294",5.72265625,102.883372389996,293.383297514134
"295",5.7421875,103.58684639194,294.745149902432
"296",5.76171875,104.292717238866,296.231194937811
"297",5.78125,105.000984930772,297.73136662006
"298",5.80078125,105.71164946766,299.316187887092
"299",5.8203125,106.424710849528,300.773740570961
"300",5.83984375,107.140169076378,302.253501768345
"301",5.859375,107.858024148209,303.718445124923
"302",5.87890625,108.578276065021,305.237131255053
"303",5.8984375,109.300924826814,306.76472578753
"304",5.91796875,110.025970433588,308.208542885585
"305",5.9375,110.753412885343,309.774906844707
"306",5.95703125,111.48325218208,311.152289183878
"307",5.9765625,112.215488323797,312.613656691771
"308",5.99609375,112.950121310495,314.171316392513
"309",6.015625,113.687151142175,315.662593511076
"310",6.03515625,114.426577818835,317.086741504953
"311",6.0546875,115.168401340477,318.576102725721
"312",6.07421875,115.912621707099,319.990256021786
"313",6.09375,116.659238918703,321.403702957608
"314",6.11328125,117.408252975288,322.814647291838
"315",6.1328125,118.159663876854,324.307978143899
"316",6.15234375,118.913471623401,325.752297152053
"317",6.171875,119.669676214929,327.05787844558
"318",6.19140625,120.428277651438,328.513868575352
"319",6.2109375,121.189275932928,329.796428712532
"320",6.23046875,121.952671059399,331.274965310256
"321",6.25,122.718463030851,332.632654713887
"322",6.26953125,123.486651847285,333.993634710121
"323",6.2890625,124.257237508699,335.333456381538
"324",6.30859375,125.030220015095,336.827930420999
"325",6.328125,125.805599366471,338.147053338254
"326",6.34765625,126.583375562829,339.647047498382
"327",6.3671875,127.363548604168,340.906520011898
"328",6.38671875,128.146118490487,342.248164485586
"329",6.40625,128.931085221788,343.542289823449
"330",6.42578125,129.71844879807,344.842010682165
"331",6.4453125,130.508209219333,346.361569066442
"332",6.46484375,131.300366485577,347.625913363001
"333",6.484375,132.094920596802,349.031490268204
"334",6.50390625,132.891871553008,350.526867700097
"335",6.5234375,133.691219354196,351.834651234586
"336",6.54296875,134.492964000364,353.191799631226
"337",6.5625,135.297105491514,354.77803942421
"338",6.58203125,136.103643827644,356.111996279769
"339",6.6015625,136.912579008756,357.455156181161
"340",6.62109375,137.723911034848,358.95513403487
"341",6.640625,138.537639905922,360.438403528293
"342",6.66015625,139.353765621977,361.863189481148
"343",6.6796875,140.172288183013,363.385192228775
"344",6.69921875,140.99320758903,364.918449984499
"345",6.71875,141.816523840028,366.509992108816
"346",6.73828125,142.642236936007,367.992956198782
"347",6.7578125,143.470346876967,369.523988131224
"348",6.77734375,144.300853662908,371.156484762194
"349",6.796875,145.13375729383,372.660988685353
"350",6.81640625,145.969057769734,374.337123153372
"351",6.8359375,146.806755090618,375.908492658305
"352",6.85546875,147.646849256484,377.528234544616
"353",6.875,148.48934026733,379.197671983541
"354",6.89453125,149.334228123158,380.711361212233
"355",6.9140625,150.181512823966,382.331072170044
"356",6.93359375,151.031194369756,383.902242113684
"357",6.953125,151.883272760527,385.515056912564
"358",6.97265625,152.737747996279,386.945592777873
"359",6.9921875,153.594620077012,388.512552306659
"360",7.01171875,154.453889002726,390.086446619502
"361",7.03125,155.315554773421,391.774960771548
"362",7.05078125,156.179617389097,393.502111853088
"363",7.0703125,157.046076849755,395.005691523087
"364",7.08984375,157.914933155393,396.634375109858
"365",7.109375,158.786186306012,398.188171200297
"366",7.12890625,159.659836301613,399.62663999801
"367",7.1484375,160.535883142194,401.132699555946
"368",7.16796875,161.414326827757,402.687598232498
"369",7.1875,162.295167358301,404.287985390027
"370",7.20703125,163.178404733826,406.091626251468
"371",7.2265625,164.064038954331,407.675982996047
"372",7.24609375,164.952070019818,409.238880001561
"373",7.265625,165.842497930286,410.664442065266
"374",7.28515625,166.735322685735,412.224895621922
"375",7.3046875,167.630544286166,413.720008242052
"376",7.32421875,168.528162731577,415.255496532265
"377",7.34375,169.428178021969,416.817412259529
"378",7.36328125,170.330590157342,418.301519550161
"379",7.3828125,171.235399137697,419.859637903437
"380",7.40234375,172.142604963032,421.318787150481
"381",7.421875,173.052207633349,422.739779569833
"382",7.44140625,173.964207148647,424.275255702098
"383",7.4609375,174.878603508925,425.764483933008
"384",7.48046875,175.795396714185,427.227670709533
"385",7.5,176.714586764426,428.72423966868
"386",7.51953125,177.636173659648,430.242145887424
"387",7.5390625,178.560157399851,431.64227158393
"388",7.55859375,179.486537985035,433.218439041904
"389",7.578125,180.4153154152,434.755007826678
"390",7.59765625,181.346489690346,436.250154643217
"391",7.6171875,182.280060810473,437.724941582181
"392",7.63671875,183.216028775582,439.202368307922
"393",7.65625,184.154393585671,440.743784301236
"394",7.67578125,185.095155240742,442.284471367608
"395",7.6953125,186.038313740793,443.865171245147
"396",7.71484375,186.983869085826,445.308798141507
"397",7.734375,187.93182127584,446.863793470825
"398",7.75390625,188.882170310834,448.418431212867
"399",7.7734375,189.83491619081,449.917280015794
"400",7.79296875,190.790058915767,451.502605411347
"401",7.8125,191.747598485705,453.012387890478
"402",7.83203125,192.707534900624,454.521429211181
"403",7.8515625,193.669868160524,456.16904303763
"404",7.87109375,194.634598265406,457.686893828802
"405",7.890625,195.601725215268,459.195557633771
"406",7.91015625,196.571249010111,460.750910275242
"407",7.9296875,197.543169649936,462.245953435022
"408",7.94921875,198.517487134741,463.891291490045
"409",7.96875,199.494201464528,465.410381603947
"410",7.98828125,200.473312639295,466.961957554618
"411",8.0078125,201.454820659044,468.55788339695
"412",8.02734375,202.438725523774,469.931888450596
"413",8.046875,203.425027233485,471.351929761884
"414",8.06640625,204.413725788177,472.901818329747
"415",8.0859375,205.40482118785,474.414133694735
"416",8.10546875,206.398313432504,476.003741514185
"417",8.125,207.394202522139,477.423098885848
"418",8.14453125,208.392488456755,479.028024213292
"419",8.1640625,209.393171236352,480.71087026692
"420",8.18359375,210.39625086093,482.25021222513
"421",8.203125,211.40172733049,483.971769418818
"422",8.22265625,212.40960064503,485.544781441042
"423",8.2421875,213.419870804552,487.053211432847
"424",8.26171875,214.432537809055,488.554258770055
"425",8.28125,215.447601658538,490.235270836643
"426",8.30078125,216.465062353003,491.875920541862
"427",8.3203125,217.484919892449,493.426989028789
"428",8.33984375,218.507174276876,495.125508724779
"429",8.359375,219.531825506284,496.757953077067
"430",8.37890625,220.558873580673,498.39990166511
"431",8.3984375,221.588318500043,500.103730663847
"432",8.41796875,222.620160264394,501.900203673374
"433",8.4375,223.654398873726,503.503739319729
"434",8.45703125,224.69103432804,505.172030934151
"435",8.4765625,225.730066627334,506.878872109603
"436",8.49609375,226.77149577161,508.570388354653
"437",8.515625,227.815321760866,510.26642766344
"438",8.53515625,228.861544595104,511.921212782067
"439",8.5546875,229.910164274323,513.407361144109
"440",8.57421875,230.961180798522,515.10894301568
"441",8.59375,232.014594167703,516.731292408224
"442",8.61328125,233.070404381865,518.373650072378
"443",8.6328125,234.128611441008,520.04855218728
"444",8.65234375,235.189215345132,521.586225390465
"445",8.671875,236.252216094237,523.045356910231
"446",8.69140625,237.317613688324,524.625208062203
"447",8.7109375,238.385408127391,526.126188894064
"448",8.73046875,239.455599411439,527.623899366102
"449",8.75,240.528187540469,529.043431979115
"450",8.76953125,241.603172514479,530.586571536139
"451",8.7890625,242.680554333471,532.05179529257
"452",8.80859375,243.760332997443,533.654120510463
"453",8.828125,244.842508506397,535.296190891874
"454",8.84765625,245.927080860332,536.74048806542
"455",8.8671875,247.014050059248,538.139328545883
"456",8.88671875,248.103416103144,539.726181006585
"457",8.90625,249.195178992022,541.286104409836
"458",8.92578125,250.289338725881,542.846697825923
"459",8.9453125,251.385895304722,544.27014781716
"460",8.96484375,252.484848728543,545.76220408042
"461",8.984375,253.586198997345,547.215894923123
"462",9.00390625,254.689946111128,548.671713686853
"463",9.0234375,255.796090069893,550.206969161995
"464",9.04296875,256.904630873638,551.748769204217
"465",9.0625,258.015568522365,553.386482103298
"466",9.08203125,259.128903016072,554.891470531085
"467",9.1015625,260.244634354761,556.467120036556
"468",9.12109375,261.362762538431,557.992869838691
"469",9.140625,262.483287567082,559.484226599731
"470",9.16015625,263.606209440714,561.065856671997
"471",9.1796875,264.731528159327,562.679863855275
"472",9.19921875,265.859243722921,564.388806921086
"473",9.21875,266.989356131496,565.896403047573
"474",9.23828125,268.121865385052,567.437224317357
"475",9.2578125,269.256771483589,568.913573406456
"476",9.27734375,270.394074427108,570.436180894147
"477",9.296875,271.533774215607,571.88995958136
"478",9.31640625,272.675870849088,573.700463837934
"479",9.3359375,273.820364327549,575.161285949373
"480",9.35546875,274.967254650992,576.908682385392
"481",9.375,276.116541819415,578.627858788787
"482",9.39453125,277.26822583282,580.160243947377
"483",9.4140625,278.422306691206,581.771837884838
"484",9.43359375,279.578784394573,583.323628715572
"485",9.453125,280.737658942921,584.903080192126
"486",9.47265625,281.89893033625,586.311550624275
"487",9.4921875,283.06259857456,587.776610412207
"488",9.51171875,284.228663657851,589.281567673807
"489",9.53125,285.397125586124,590.854770521609
"490",9.55078125,286.567984359377,592.298448795833
"491",9.5703125,287.741239977611,593.674527427614
"492",9.58984375,288.916892440827,595.196301495629
"493",9.609375,290.094941749023,596.612672641699
"494",9.62890625,291.275387902201,598.111897957164
"495",9.6484375,292.45823090036,599.535788313661
"496",9.66796875,293.643470743499,600.871578802119
"497",9.6875,294.83110743162,602.435549991575
"498",9.70703125,296.021140964722,603.937053439854
"499",9.7265625,297.213571342805,605.378939032525
"500",9.74609375,298.408398565869,606.689250132864
"501",9.765625,299.605622633914,608.001027214076
"502",9.78515625,300.80524354694,609.265094190741
"503",9.8046875,302.007261304948,610.49687658982
"504",9.82421875,303.211675907936,611.933069535437
"505",9.84375,304.418487355905,613.160886462149
"506",9.86328125,305.627695648856,614.4164369835
"507",9.8828125,306.839300786788,615.808613994829
"508",9.90234375,308.0533027697,617.184580832981
"509",9.921875,309.269701597594,618.74340242698
"510",9.94140625,310.488497270469,620.212350759284
"511",9.9609375,311.709689788324,621.541126147485
"512",9.98046875,312.933279151161,622.907125455205
"513",10,314.159265358979,624.187290119526
